Sale ID,Receipt Number,Date,Cashier,Branch,Meal,Dish,Product,Quantity,Price,Subtotal,Total Amount,Tax,Amount Paid,Change,Cash Type,Staff
67840,66202,2025-08-21,faith@techcity.co.zw,,Plain Rice ($),,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67841,66203,2025-08-21,faith@techcity.co.zw,Goat Meat & Sadza,,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
67842,66204,2025-08-21,faith@techcity.co.zw,,Beef Burger BB,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
67842,66204,2025-08-21,faith@techcity.co.zw,,Small Chips,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
67843,66205,2025-08-21,faith@techcity.co.zw,,Beef Burger BB,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
67843,66205,2025-08-21,faith@techcity.co.zw,,Small Chips,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
67844,66206,2025-08-21,faith@techcity.co.zw,,Hot Dog,,1,1.0,1.0,5.5,0.83,6.0,0.5,solid-cash,False
67844,66206,2025-08-21,faith@techcity.co.zw,,Small Chips,,1,1.0,1.0,5.5,0.83,6.0,0.5,solid-cash,False
67844,66206,2025-08-21,faith@techcity.co.zw,,Spaghetti Bolognese,,1,2.0,2.0,5.5,0.83,6.0,0.5,solid-cash,False
67844,66206,2025-08-21,faith@techcity.co.zw,,Goat Meat,,1,1.5,1.5,5.5,0.83,6.0,0.5,solid-cash,False
67845,66207,2025-08-21,faith@techcity.co.zw,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67846,66208,2025-08-21,faith@techcity.co.zw,,Plain Rice ($),,2,1.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
67847,66209,2025-08-21,faith@techcity.co.zw,,Beef Burger BB,,6,1.0,6.0,11.0,1.65,11.0,0.0,solid-cash,False
67847,66209,2025-08-21,faith@techcity.co.zw,,Small Chips,,5,1.0,5.0,11.0,1.65,11.0,0.0,solid-cash,False
67848,66210,2025-08-21,faith@techcity.co.zw,,Hot Dog,,1,1.0,1.0,2.0,0.3,5.0,3.0,solid-cash,False
67848,66210,2025-08-21,faith@techcity.co.zw,,Small Chips,,1,1.0,1.0,2.0,0.3,5.0,3.0,solid-cash,False
67849,66211,2025-08-21,faith@techcity.co.zw,,Beef Burger BB,,1,1.0,1.0,2.0,0.3,10.0,0.0,solid-cash,False
67849,66211,2025-08-21,faith@techcity.co.zw,,Small Chips,,1,1.0,1.0,2.0,0.3,10.0,0.0,solid-cash,False
67850,66212,2025-08-21,faith@techcity.co.zw,,Spaghetti,,1,1.0,1.0,2.5,0.38,5.0,0.0,solid-cash,False
67850,66212,2025-08-21,faith@techcity.co.zw,,Pork Stew,,1,1.5,1.5,2.5,0.38,5.0,0.0,solid-cash,False
67851,66213,2025-08-21,faith@techcity.co.zw,,Beef Burger BB,,2,1.0,2.0,3.0,0.45,3.0,0.0,solid-cash,False
67851,66213,2025-08-21,faith@techcity.co.zw,,Small Chips,,1,1.0,1.0,3.0,0.45,3.0,0.0,solid-cash,False
67852,66214,2025-08-21,faith@techcity.co.zw,,Beef Burger BB,,2,1.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
67853,66215,2025-08-21,faith@techcity.co.zw,,Baked Potatoes,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67854,66216,2025-08-21,faith@techcity.co.zw,,,Pet,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67855,66217,2025-08-21,faith@techcity.co.zw,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67856,66218,2025-08-21,faith@techcity.co.zw,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67857,66219,2025-08-21,faith@techcity.co.zw,2 Piecer,,,1,4.5,4.5,10.5,1.58,10.5,0.0,solid-cash,False
67857,66219,2025-08-21,faith@techcity.co.zw,,Pork Chop (M),,1,3.0,3.0,10.5,1.58,10.5,0.0,solid-cash,False
67857,66219,2025-08-21,faith@techcity.co.zw,,Small Chips,,1,1.0,1.0,10.5,1.58,10.5,0.0,solid-cash,False
67857,66219,2025-08-21,faith@techcity.co.zw,,Double Burger,,1,2.0,2.0,10.5,1.58,10.5,0.0,solid-cash,False
67858,66220,2025-08-21,faith@techcity.co.zw,Russian Combo,,,1,2.0,2.0,5.0,0.75,10.0,3.0,solid-cash,False
67858,66220,2025-08-21,faith@techcity.co.zw,,,Pet,1,1.0,1.0,5.0,0.75,10.0,3.0,solid-cash,False
67858,66220,2025-08-21,faith@techcity.co.zw,,Small Chips,,2,1.0,2.0,5.0,0.75,10.0,3.0,solid-cash,False
67859,66221,2025-08-21,faith@techcity.co.zw,,Beef Burger BB,,2,1.0,2.0,14.0,2.1,17.0,3.0,solid-cash,False
67859,66221,2025-08-21,faith@techcity.co.zw,,Small Chips,,2,1.0,2.0,14.0,2.1,17.0,3.0,solid-cash,False
67859,66221,2025-08-21,faith@techcity.co.zw,Pork Stew & Sadza,,,1,2.0,2.0,14.0,2.1,17.0,3.0,solid-cash,False
67859,66221,2025-08-21,faith@techcity.co.zw,Goat Meat & Sadza,,,1,2.0,2.0,14.0,2.1,17.0,3.0,solid-cash,False
67859,66221,2025-08-21,faith@techcity.co.zw,Goat Meat & Rice,,,1,2.0,2.0,14.0,2.1,17.0,3.0,solid-cash,False
67859,66221,2025-08-21,faith@techcity.co.zw,Pork Stew & Rice,,,1,2.0,2.0,14.0,2.1,17.0,3.0,solid-cash,False
67859,66221,2025-08-21,faith@techcity.co.zw,Chicken Roast & Rice,,,1,2.0,2.0,14.0,2.1,17.0,3.0,solid-cash,False
67860,66222,2025-08-21,faith@techcity.co.zw,,Hot Dog,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67861,66223,2025-08-21,faith@techcity.co.zw,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67862,66224,2025-08-21,yvandrayvie,Crumbed Chicken & Chips,,,1,3.0,3.0,4.0,0.6,10.0,6.0,solid-cash,False
67862,66224,2025-08-21,yvandrayvie,,Small Chips,,1,1.0,1.0,4.0,0.6,10.0,6.0,solid-cash,False
67863,66225,2025-08-21,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67864,66226,2025-08-21,yvandrayvie,Pork Stew & Rice,,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
67865,66227,2025-08-21,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67866,66228,2025-08-21,yvandrayvie,,,Water,1,0.5,0.5,0.5,0.08,0.5,0.0,solid-cash,False
67867,66229,2025-08-21,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,10.0,9.0,solid-cash,False
67868,66230,2025-08-21,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,5.0,0.75,100.0,95.0,solid-cash,False
67868,66230,2025-08-21,yvandrayvie,,Small Chips,,1,1.0,1.0,5.0,0.75,100.0,95.0,solid-cash,False
67868,66230,2025-08-21,yvandrayvie,Pork Stew & Rice,,,1,2.0,2.0,5.0,0.75,100.0,95.0,solid-cash,False
67868,66230,2025-08-21,yvandrayvie,,,Pepsi coke,1,0.5,0.5,5.0,0.75,100.0,95.0,solid-cash,False
67868,66230,2025-08-21,yvandrayvie,,,Water,1,0.5,0.5,5.0,0.75,100.0,95.0,solid-cash,False
67869,66231,2025-08-21,yvandrayvie,,Shwarma,,1,3.0,3.0,7.0,1.05,10.0,3.0,solid-cash,False
67869,66231,2025-08-21,yvandrayvie,,Spaghetti Bolognese,,1,2.0,2.0,7.0,1.05,10.0,3.0,solid-cash,False
67869,66231,2025-08-21,yvandrayvie,,Beef Stew,,1,1.5,1.5,7.0,1.05,10.0,3.0,solid-cash,False
67869,66231,2025-08-21,yvandrayvie,,,Pepsi coke,1,0.5,0.5,7.0,1.05,10.0,3.0,solid-cash,False
67870,66232,2025-08-21,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67871,66233,2025-08-21,yvandrayvie,,Small Chips,,1,1.0,1.0,2.0,0.3,10.0,8.0,solid-cash,False
67871,66233,2025-08-21,yvandrayvie,,,Pet,1,1.0,1.0,2.0,0.3,10.0,8.0,solid-cash,False
67872,66234,2025-08-21,yvandrayvie,Beef Stew & Rice,,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
67873,66235,2025-08-21,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67874,66236,2025-08-21,yvandrayvie,Pork Stew & Rice,,,2,2.0,4.0,8.5,1.28,8.5,0.0,eco-cash,False
67874,66236,2025-08-21,yvandrayvie,,Small Chips,,2,1.0,2.0,8.5,1.28,8.5,0.0,eco-cash,False
67874,66236,2025-08-21,yvandrayvie,,,Fruta,2,1.0,2.0,8.5,1.28,8.5,0.0,eco-cash,False
67874,66236,2025-08-21,yvandrayvie,,,Water,1,0.5,0.5,8.5,1.28,8.5,0.0,eco-cash,False
67875,66237,2025-08-21,yvandrayvie,Pork Stew & Rice,,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
67876,66238,2025-08-21,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,2.0,0.3,5.0,1.0,solid-cash,False
67876,66238,2025-08-21,yvandrayvie,,Small Chips,,1,1.0,1.0,2.0,0.3,5.0,1.0,solid-cash,False
67877,66239,2025-08-21,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67878,66240,2025-08-21,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67879,66241,2025-08-21,yvandrayvie,,Chicken Burger,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
67880,66242,2025-08-21,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67881,66243,2025-08-21,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67882,66244,2025-08-21,yvandrayvie,,Medium Chips,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
67883,66245,2025-08-21,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67884,66246,2025-08-21,yvandrayvie,Beef Stew & Sadza,,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
67885,66247,2025-08-21,yvandrayvie,,Beef Burger BB,,2,1.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
67886,66248,2025-08-21,yvandrayvie,1/4 Chicken & Rice,,,1,3.5,3.5,3.5,0.53,4.0,0.5,solid-cash,False
67887,66249,2025-08-21,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
67887,66249,2025-08-21,yvandrayvie,,Small Chips,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
67888,66250,2025-08-21,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67889,66251,2025-08-21,yvandrayvie,,,Pet,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67890,66252,2025-08-21,yvandrayvie,Pork Stew & Rice,,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
67891,66253,2025-08-21,yvandrayvie,,Roast Chicken,,1,1.5,1.5,2.5,0.38,2.5,0.0,solid-cash,False
67891,66253,2025-08-21,yvandrayvie,,Small Chips,,1,1.0,1.0,2.5,0.38,2.5,0.0,solid-cash,False
67892,66254,2025-08-21,yvandrayvie,,,Pet,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67893,66255,2025-08-21,yvandrayvie,Pork Stew & Rice,,,1,2.0,2.0,2.0,0.3,10.0,0.0,solid-cash,False
67894,66256,2025-08-21,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67895,66257,2025-08-21,yvandrayvie,,Sadza,,14,0.5,7.0,39.5,5.93,0.0,0.0,solid-cash,True
67895,66257,2025-08-21,yvandrayvie,Pork Stew & Sadza,,,2,2.0,4.0,39.5,5.93,0.0,0.0,solid-cash,True
67895,66257,2025-08-21,yvandrayvie,Beef Stew & Sadza,,,1,2.0,2.0,39.5,5.93,0.0,0.0,solid-cash,True
67895,66257,2025-08-21,yvandrayvie,Chicken Roast & Rice,,,1,2.0,2.0,39.5,5.93,0.0,0.0,solid-cash,True
67895,66257,2025-08-21,yvandrayvie,,Goat Meat,,2,1.5,3.0,39.5,5.93,0.0,0.0,solid-cash,True
67895,66257,2025-08-21,yvandrayvie,Goat Meat & Sadza,,,1,2.0,2.0,39.5,5.93,0.0,0.0,solid-cash,True
67895,66257,2025-08-21,yvandrayvie,Pork Stew & Rice,,,1,2.0,2.0,39.5,5.93,0.0,0.0,solid-cash,True
67895,66257,2025-08-21,yvandrayvie,,Spaghetti Bolognese,,4,2.0,8.0,39.5,5.93,0.0,0.0,solid-cash,True
67895,66257,2025-08-21,yvandrayvie,,Baked Potatoes,,1,1.0,1.0,39.5,5.93,0.0,0.0,solid-cash,True
67895,66257,2025-08-21,yvandrayvie,,Fish Stew 1 piece,,5,1.5,7.5,39.5,5.93,0.0,0.0,solid-cash,True
67895,66257,2025-08-21,yvandrayvie,,Small Chips,,1,1.0,1.0,39.5,5.93,0.0,0.0,solid-cash,True
67896,66258,2025-08-21,yvandrayvie,Chicken Stew & Rice,,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
67897,66259,2025-08-21,yvandrayvie,Crumbed Chicken & Chips,,,1,3.0,3.0,8.0,1.2,8.0,0.0,solid-cash,False
67897,66259,2025-08-21,yvandrayvie,,Beef Burger BB,,3,1.0,3.0,8.0,1.2,8.0,0.0,solid-cash,False
67897,66259,2025-08-21,yvandrayvie,Chicken Stew & Sadza,,,1,2.0,2.0,8.0,1.2,8.0,0.0,solid-cash,False
67565,65927,2025-08-21,faith@techcity.co.zw,,Tea,,1,0.5,0.5,0.5,0.08,0.5,0.0,solid-cash,False
67566,65928,2025-08-21,faith@techcity.co.zw,,Beef Burger BB,,2,1.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
67567,65929,2025-08-21,faith@techcity.co.zw,,Spaghetti,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67568,65930,2025-08-21,faith@techcity.co.zw,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67569,65931,2025-08-21,faith@techcity.co.zw,,Tea,,1,0.5,0.5,1.5,0.23,1.5,0.0,solid-cash,False
67569,65931,2025-08-21,faith@techcity.co.zw,,Spaghetti,,1,1.0,1.0,1.5,0.23,1.5,0.0,solid-cash,False
67570,65932,2025-08-21,faith@techcity.co.zw,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67571,65933,2025-08-21,faith@techcity.co.zw,,Spaghetti Bolognese,,1,2.0,2.0,3.0,0.45,20.0,17.0,solid-cash,False
67571,65933,2025-08-21,faith@techcity.co.zw,,,Pet,1,1.0,1.0,3.0,0.45,20.0,17.0,solid-cash,False
67572,65934,2025-08-21,faith@techcity.co.zw,,Pork Stew,,1,1.5,1.5,2.0,0.3,2.0,0.0,solid-cash,False
67572,65934,2025-08-21,faith@techcity.co.zw,,,Water,1,0.5,0.5,2.0,0.3,2.0,0.0,solid-cash,False
67573,65935,2025-08-21,faith@techcity.co.zw,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67574,65936,2025-08-21,faith@techcity.co.zw,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67575,65937,2025-08-21,faith@techcity.co.zw,,Small Chips,,1,1.0,1.0,1.0,0.15,5.0,0.0,solid-cash,False
67576,65938,2025-08-21,faith@techcity.co.zw,,Tea,,2,0.5,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67577,65939,2025-08-21,faith@techcity.co.zw,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67578,65940,2025-08-21,faith@techcity.co.zw,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67579,65941,2025-08-21,faith@techcity.co.zw,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67580,65942,2025-08-21,faith@techcity.co.zw,,Tea,,1,0.5,0.5,0.5,0.08,1.0,0.5,solid-cash,False
67581,65943,2025-08-21,faith@techcity.co.zw,,Tea,,1,0.5,0.5,0.5,0.08,1.0,0.5,solid-cash,False
67582,65944,2025-08-21,faith@techcity.co.zw,,Tea,,1,0.5,0.5,0.5,0.08,0.5,0.0,solid-cash,False
67583,65945,2025-08-21,faith@techcity.co.zw,,Tea,,1,0.5,0.5,0.5,0.08,0.5,0.0,solid-cash,False
67584,65946,2025-08-21,faith@techcity.co.zw,,Rice neDovi,,2,1.0,2.0,2.0,0.3,5.0,0.0,solid-cash,False
67585,65947,2025-08-21,faith@techcity.co.zw,Russian Combo,,,1,2.0,2.0,2.0,0.3,20.0,0.0,solid-cash,False
67586,65948,2025-08-21,faith@techcity.co.zw,,Shwarma,,1,3.0,3.0,5.0,0.75,50.0,0.0,solid-cash,False
67586,65948,2025-08-21,faith@techcity.co.zw,Russian Combo,,,1,2.0,2.0,5.0,0.75,50.0,0.0,solid-cash,False
67587,65949,2025-08-21,faith@techcity.co.zw,Pork Stew & Rice,,,1,2.0,2.0,2.0,0.3,10.0,0.0,solid-cash,False
67588,65950,2025-08-21,faith@techcity.co.zw,T-Bone & Rice,,,1,3.0,3.0,3.0,0.45,5.0,0.0,solid-cash,False
67589,65951,2025-08-21,faith@techcity.co.zw,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67590,65952,2025-08-21,faith@techcity.co.zw,T-Bone & Rice,,,1,3.0,3.0,7.0,1.05,10.0,0.0,solid-cash,False
67590,65952,2025-08-21,faith@techcity.co.zw,,T-Bone,,1,2.5,2.5,7.0,1.05,10.0,0.0,solid-cash,False
67590,65952,2025-08-21,faith@techcity.co.zw,,Tea,,1,0.5,0.5,7.0,1.05,10.0,0.0,solid-cash,False
67590,65952,2025-08-21,faith@techcity.co.zw,,Rice neDovi,,1,1.0,1.0,7.0,1.05,10.0,0.0,solid-cash,False
67591,65953,2025-08-21,faith@techcity.co.zw,,Beef Burger BB,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
67591,65953,2025-08-21,faith@techcity.co.zw,,Baked Potatoes,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
67592,65954,2025-08-21,faith@techcity.co.zw,,Fish Stew,,3,2.5,7.5,10.0,1.5,10.0,0.0,solid-cash,False
67592,65954,2025-08-21,faith@techcity.co.zw,,Plain Rice 50c,,2,0.5,1.0,10.0,1.5,10.0,0.0,solid-cash,False
67592,65954,2025-08-21,faith@techcity.co.zw,,Mashed Potatoes,,1,1.5,1.5,10.0,1.5,10.0,0.0,solid-cash,False
67593,65955,2025-08-21,faith@techcity.co.zw,,Small Chips,,1,1.0,1.0,1.0,0.15,10.0,5.0,solid-cash,False
67594,65956,2025-08-21,faith@techcity.co.zw,,Baked Potatoes,,1,1.0,1.0,1.0,0.15,5.0,0.0,solid-cash,False
67595,65957,2025-08-21,faith@techcity.co.zw,,Fish Stew 1 piece,,3,1.5,4.5,7.0,1.05,10.0,0.0,solid-cash,False
67595,65957,2025-08-21,faith@techcity.co.zw,,Plain Rice 50c,,2,0.5,1.0,7.0,1.05,10.0,0.0,solid-cash,False
67595,65957,2025-08-21,faith@techcity.co.zw,,Mashed Potatoes,,1,1.5,1.5,7.0,1.05,10.0,0.0,solid-cash,False
67596,65958,2025-08-21,faith@techcity.co.zw,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67597,65959,2025-08-21,faith@techcity.co.zw,,Tea,,2,0.5,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67598,65960,2025-08-21,faith@techcity.co.zw,,Mashed Potatoes,,1,1.5,1.5,1.5,0.23,1.5,0.0,solid-cash,False
67599,65961,2025-08-21,faith@techcity.co.zw,,Fish Stew 1 piece,,2,1.5,3.0,3.5,0.53,10.0,6.5,solid-cash,False
67599,65961,2025-08-21,faith@techcity.co.zw,,Plain Rice 50c,,1,0.5,0.5,3.5,0.53,10.0,6.5,solid-cash,False
67600,65962,2025-08-21,faith@techcity.co.zw,,Rice neDovi,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67601,65963,2025-08-21,faith@techcity.co.zw,,Small Chips,,3,1.0,3.0,3.0,0.45,20.0,5.0,solid-cash,False
67602,65964,2025-08-21,faith@techcity.co.zw,,Plain Rice ($),,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67603,65965,2025-08-21,faith@techcity.co.zw,,Plain Rice 50c,,1,0.5,0.5,1.5,0.23,5.0,0.0,solid-cash,False
67603,65965,2025-08-21,faith@techcity.co.zw,,Russian Meat,,1,1.0,1.0,1.5,0.23,5.0,0.0,solid-cash,False
67604,65966,2025-08-21,faith@techcity.co.zw,,Tea,,1,0.5,0.5,0.5,0.08,0.5,0.0,solid-cash,False
67605,65967,2025-08-21,faith@techcity.co.zw,Pork Stew & Rice,,,1,2.0,2.0,2.0,0.3,10.0,5.0,solid-cash,False
67606,65968,2025-08-21,faith@techcity.co.zw,,Fish Stew 1 piece,,2,1.5,3.0,3.5,0.53,5.5,0.0,solid-cash,False
67606,65968,2025-08-21,faith@techcity.co.zw,,Plain Rice 50c,,1,0.5,0.5,3.5,0.53,5.5,0.0,solid-cash,False
67607,65969,2025-08-21,faith@techcity.co.zw,,Beef Burger BB,,2,1.0,2.0,2.0,0.3,5.0,0.0,solid-cash,False
67608,65970,2025-08-21,faith@techcity.co.zw,,Spaghetti Bolognese,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
67609,65971,2025-08-21,faith@techcity.co.zw,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67610,65972,2025-08-21,faith@techcity.co.zw,,Shwarma,,1,3.0,3.0,5.0,0.75,5.0,0.0,solid-cash,False
67610,65972,2025-08-21,faith@techcity.co.zw,,Chicken Burger,,1,2.0,2.0,5.0,0.75,5.0,0.0,solid-cash,False
67611,65973,2025-08-21,faith@techcity.co.zw,,,Fruta,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
67612,65974,2025-08-21,faith@techcity.co.zw,,Russian Meat,,1,1.0,1.0,1.0,0.15,5.0,0.0,solid-cash,False
67613,65975,2025-08-21,faith@techcity.co.zw,,Tea,,2,0.5,1.0,3.0,0.45,10.0,0.0,solid-cash,False
67613,65975,2025-08-21,faith@techcity.co.zw,,Spaghetti,,2,1.0,2.0,3.0,0.45,10.0,0.0,solid-cash,False
67614,65976,2025-08-21,faith@techcity.co.zw,,Beef Burger BB,,2,1.0,2.0,5.0,0.75,5.0,0.0,solid-cash,False
67614,65976,2025-08-21,faith@techcity.co.zw,,Shwarma,,1,3.0,3.0,5.0,0.75,5.0,0.0,solid-cash,False
67615,65977,2025-08-21,faith@techcity.co.zw,,Fish Stew 1 piece,,2,1.5,3.0,3.5,0.53,3.5,0.0,eco-cash,False
