Sale ID,Receipt Number,Date,Cashier,Branch,Meal,Dish,Product,Quantity,Price,Subtotal,Total Amount,Tax,Amount Paid,Change,Cash Type,Staff
64897,63296,2025-08-13,yvandrayvie,Beef Stew & Sadza,,,2,2.0,4.0,4.0,0.6,4.0,0.0,solid-cash,False
64898,63297,2025-08-13,yvandrayvie,Gango & Sadza,,,1,2.0,2.0,2.0,0.3,10.0,3.0,solid-cash,False
64899,63298,2025-08-13,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
64900,63299,2025-08-13,yvandrayvie,Chicken Roast & Sadza,,,1,2.0,2.0,2.0,0.3,5.0,3.0,solid-cash,False
64901,63300,2025-08-13,yvandrayvie,,Beef Burger BB,,2,1.0,2.0,4.0,0.6,10.0,6.0,solid-cash,False
64901,63300,2025-08-13,yvandrayvie,,Small Chips,,2,1.0,2.0,4.0,0.6,10.0,6.0,solid-cash,False
64902,63301,2025-08-13,yvandrayvie,,,Pepsi coke,2,0.5,1.0,1.0,0.15,1.0,0.0,solid-cash,False
64903,63302,2025-08-13,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
64903,63302,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
64904,63303,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
64905,63304,2025-08-13,yvandrayvie,Chicken Stew & Rice,,,1,2.0,2.0,2.5,0.38,2.5,0.0,solid-cash,False
64905,63304,2025-08-13,yvandrayvie,,,Pepsi coke,1,0.5,0.5,2.5,0.38,2.5,0.0,solid-cash,False
64906,63305,2025-08-13,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,5.0,4.0,solid-cash,False
64907,63306,2025-08-13,yvandrayvie,Goat Meat & Sadza,,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
64908,63307,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
64909,63308,2025-08-13,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,2.0,0.3,2.0,0.0,eco-cash,False
64909,63308,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,2.0,0.3,2.0,0.0,eco-cash,False
64910,63309,2025-08-13,yvandrayvie,Goat Meat & Rice,,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
64911,63310,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,5.0,4.0,solid-cash,False
64912,63311,2025-08-13,yvandrayvie,Goat Meat & Rice,,,1,2.0,2.0,2.0,0.3,10.0,0.0,solid-cash,False
64913,63312,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
64914,63313,2025-08-13,yvandrayvie,,Beef Burger BB,,2,1.0,2.0,5.0,0.75,5.0,0.0,solid-cash,False
64914,63313,2025-08-13,yvandrayvie,,Small Chips,,2,1.0,2.0,5.0,0.75,5.0,0.0,solid-cash,False
64914,63313,2025-08-13,yvandrayvie,,Hot Dog,,1,1.0,1.0,5.0,0.75,5.0,0.0,solid-cash,False
64915,63314,2025-08-13,yvandrayvie,Beef Stew & Rice,,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
64916,63315,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
64917,63316,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
64918,63317,2025-08-13,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
64918,63317,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
64919,63318,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
64920,63319,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
64921,63320,2025-08-13,yvandrayvie,Goat Meat & Sadza,,,1,2.0,2.0,2.0,0.3,10.0,2.0,solid-cash,False
64922,63321,2025-08-13,yvandrayvie,Crumbed Chicken & Rice,,,1,2.5,2.5,3.0,0.45,10.0,7.0,solid-cash,False
64922,63321,2025-08-13,yvandrayvie,,,Pepsi coke,1,0.5,0.5,3.0,0.45,10.0,7.0,solid-cash,False
64923,63322,2025-08-13,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
64924,63323,2025-08-13,yvandrayvie,,Shwarma,,1,3.0,3.0,3.0,0.45,3.0,0.0,solid-cash,False
64925,63324,2025-08-13,yvandrayvie,,Mashed Potatoes,,2,1.0,2.0,7.0,1.05,7.0,0.0,solid-cash,False
64925,63324,2025-08-13,yvandrayvie,,Roast Chicken,,2,1.5,3.0,7.0,1.05,7.0,0.0,solid-cash,False
64925,63324,2025-08-13,yvandrayvie,,Hot Dog,,1,1.0,1.0,7.0,1.05,7.0,0.0,solid-cash,False
64925,63324,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,7.0,1.05,7.0,0.0,solid-cash,False
64926,63325,2025-08-13,yvandrayvie,,Large Fish Roast,,1,4.0,4.0,5.0,0.75,5.0,0.0,solid-cash,False
64926,63325,2025-08-13,yvandrayvie,,Plain Rice 50c,,1,0.5,0.5,5.0,0.75,5.0,0.0,solid-cash,False
64926,63325,2025-08-13,yvandrayvie,,,Water,1,0.5,0.5,5.0,0.75,5.0,0.0,solid-cash,False
64927,63326,2025-08-13,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
64928,63327,2025-08-13,yvandrayvie,Crumbed Chicken & Rice,,,1,2.5,2.5,2.5,0.38,2.5,0.0,solid-cash,False
64929,63328,2025-08-13,yvandrayvie,,,Pepsi coke,1,0.5,0.5,0.5,0.08,0.5,0.0,solid-cash,False
64930,63329,2025-08-13,yvandrayvie,,Hot Dog,,1,1.0,1.0,3.0,0.45,3.0,0.0,solid-cash,False
64930,63329,2025-08-13,yvandrayvie,Goat Meat & Rice,,,1,2.0,2.0,3.0,0.45,3.0,0.0,solid-cash,False
64931,63330,2025-08-13,yvandrayvie,,Hot Dog,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
64931,63330,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
64932,63331,2025-08-13,yvandrayvie,,Large Fish Roast,,1,4.0,4.0,4.5,0.68,20.0,0.0,solid-cash,False
64932,63331,2025-08-13,yvandrayvie,,Sadza,,1,0.5,0.5,4.5,0.68,20.0,0.0,solid-cash,False
64933,63332,2025-08-13,yvandrayvie,,,Pet,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
64933,63332,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
64934,63333,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
64935,63334,2025-08-13,yvandrayvie,Chicken Roast & Rice,,,2,2.0,4.0,4.0,0.6,4.0,0.0,solid-cash,False
64936,63335,2025-08-13,yvandrayvie,,Tea,,2,0.5,1.0,1.0,0.15,1.0,0.0,solid-cash,False
64937,63336,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,20.0,3.0,solid-cash,False
64938,63337,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
64939,63338,2025-08-13,yvandrayvie,Chicken Stew & Rice,,,2,2.0,4.0,4.0,0.6,4.0,0.0,solid-cash,False
64940,63339,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,5.0,4.0,solid-cash,False
64941,63340,2025-08-13,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,3.0,0.45,5.0,3.0,solid-cash,False
64941,63340,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,3.0,0.45,5.0,3.0,solid-cash,False
64941,63340,2025-08-13,yvandrayvie,,Hot Dog,,1,1.0,1.0,3.0,0.45,5.0,3.0,solid-cash,False
64942,63341,2025-08-13,yvandrayvie,,Mashed Potatoes,,1,1.0,1.0,2.5,0.38,2.5,0.0,eco-cash,False
64942,63341,2025-08-13,yvandrayvie,,Beef Stew,,1,1.5,1.5,2.5,0.38,2.5,0.0,eco-cash,False
64943,63342,2025-08-13,yvandrayvie,Beef Stew & Rice,,,1,2.0,2.0,4.0,0.6,10.0,6.0,solid-cash,False
64943,63342,2025-08-13,yvandrayvie,Chicken Roast & Rice,,,1,2.0,2.0,4.0,0.6,10.0,6.0,solid-cash,False
64944,63343,2025-08-13,yvandrayvie,,Rice neDovi,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
64945,63344,2025-08-13,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
64945,63344,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
64946,63345,2025-08-13,yvandrayvie,,,Pepsi coke,1,0.5,0.5,0.5,0.08,0.5,0.0,eco-cash,False
64947,63346,2025-08-13,yvandrayvie,Chicken Roast & Rice,,,1,2.0,2.0,2.0,0.3,5.0,3.0,solid-cash,False
64948,63347,2025-08-13,yvandrayvie,,Small Chips,,2,1.0,2.0,2.0,0.3,5.0,3.0,solid-cash,False
64949,63348,2025-08-13,yvandrayvie,Beef Stew & Rice,,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
64950,63349,2025-08-13,yvandrayvie,,Spaghetti,,1,1.0,1.0,2.5,0.38,2.5,0.0,solid-cash,False
64950,63349,2025-08-13,yvandrayvie,,Chicken Stew,,1,1.5,1.5,2.5,0.38,2.5,0.0,solid-cash,False
64951,63350,2025-08-13,yvandrayvie,,Crumbed Chicken,,1,2.0,2.0,6.0,0.9,6.0,0.0,solid-cash,False
64951,63350,2025-08-13,yvandrayvie,,Spaghetti,,1,1.0,1.0,6.0,0.9,6.0,0.0,solid-cash,False
64951,63350,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,6.0,0.9,6.0,0.0,solid-cash,False
64951,63350,2025-08-13,yvandrayvie,,Beef Burger BB,,2,1.0,2.0,6.0,0.9,6.0,0.0,solid-cash,False
64952,63351,2025-08-13,yvandrayvie,Beef Stew & Sadza,,,1,2.0,2.0,2.0,0.3,5.0,3.0,solid-cash,False
64953,63352,2025-08-13,yvandrayvie,Beef Stew & Rice,,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
64954,63353,2025-08-13,yvandrayvie,Gango & Sadza,,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
64955,63354,2025-08-13,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,2.0,0.3,10.0,5.0,solid-cash,False
64955,63354,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,2.0,0.3,10.0,5.0,solid-cash,False
64956,63355,2025-08-13,yvandrayvie,Beef Stew & Sadza,,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
64957,63356,2025-08-13,yvandrayvie,1/4 Chicken & Rice,,,1,3.5,3.5,3.5,0.53,10.0,6.0,solid-cash,False
64958,63357,2025-08-13,yvandrayvie,,Baked Potatoes,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
64959,63358,2025-08-13,yvandrayvie,,Shwarma,,1,3.0,3.0,3.0,0.45,3.0,0.0,solid-cash,False
64960,63359,2025-08-13,yvandrayvie,,Spaghetti,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
64961,63360,2025-08-13,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
64962,63361,2025-08-13,yvandrayvie,Beef Stew & Sadza,,,1,2.0,2.0,3.0,0.45,3.0,0.0,solid-cash,False
64962,63361,2025-08-13,yvandrayvie,,Spaghetti,,1,1.0,1.0,3.0,0.45,3.0,0.0,solid-cash,False
64963,63362,2025-08-13,yvandrayvie,Beef Stew & Rice,,,1,2.0,2.0,3.0,0.45,3.0,0.0,solid-cash,False
64963,63362,2025-08-13,yvandrayvie,,,Pet,1,1.0,1.0,3.0,0.45,3.0,0.0,solid-cash,False
